model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,numeric_grade,pollster_wt,has_pollster_rating,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,n_states_polled_per_date,number_states_polled_in_window,geo_volume_weight,combined_frequency_weight,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-08-28,2024-08-23,2024-08-26,2024-11-05,Beacon Research/Shaw & Co. Research,103,87930,207243,https://www.foxnews.com/official-polls/fox-news-poll-harris-closes-gap-trump-sun-belt-states,NA,NA,1014,Live Phone/Text-to-Web,rv,REP,Donald Trump,47,1014,71,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris,1.0069756700139283,2024-08-24,5,0,1,5,2.8,1.2833778958394957,TRUE,1,1,1,4,4,0.8301313439999999,1,1.2833778958394957,Live Phone + Text-to-Web,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,47,103,14,AZ103,4,Live Phone + Text-to-Web,5,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-27,2024-08-22,2024-08-26,2024-11-05,YouGov,391,87918,207083,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,NA,1200,Online Panel,rv,DEM,Kamala Harris,44,1200,71,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0954451150103321,2024-08-24,6,1,0,14,3,1.3284223283101428,TRUE,1,4,0.778995895790124,0,4,0.8301313439999999,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,44,391,59,NA391,133,Online Non-Prob Panel,6,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-27,2024-08-22,2024-08-26,2024-11-05,YouGov,391,87918,207083,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,NA,1200,Online Panel,rv,REP,Donald Trump,42,1200,71,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0954451150103321,2024-08-24,6,1,0,14,3,1.3284223283101428,TRUE,1,4,0.778995895790124,0,4,0.8301313439999999,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,391,59,NA391,133,Online Non-Prob Panel,6,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-27,2024-08-23,2024-08-25,2024-11-05,Florida Atlantic University PolCom Lab/Mainstreet Research,770,87916,207057,https://www.faupolling.com/fau-mainstreet-usa-poll-harris-gains-momentum-independents-shift-in-the-wake-of-the-dnc/,NA,NA,856,IVR/Online Panel,lv,DEM,Kamala Harris,49.1,856,72,Donald Trump Kamala Harris,0.9252026804976302,2024-08-24,2,0,1,6.299999999999997,NA,0.5,FALSE,1,1,1,NA,NA,1,1,0.5,IVR/Mostly IVR,1,DEM,57,NA,NA,NA,NA,NA,NA,49.1,770,83,NA770,150,IVR/Mostly IVR,3,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-27,2024-08-23,2024-08-25,2024-11-05,Florida Atlantic University PolCom Lab/Mainstreet Research,770,87916,207057,https://www.faupolling.com/fau-mainstreet-usa-poll-harris-gains-momentum-independents-shift-in-the-wake-of-the-dnc/,NA,NA,856,IVR/Online Panel,lv,REP,Donald Trump,44.6,856,72,Donald Trump Kamala Harris,0.9252026804976302,2024-08-24,2,0,1,6.299999999999997,NA,0.5,FALSE,1,1,1,NA,NA,1,1,0.5,IVR/Mostly IVR,2,REP,57,NA,NA,NA,NA,NA,NA,44.6,770,83,NA770,150,IVR/Mostly IVR,3,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-10,2024-08-23,2024-08-25,2024-11-05,Morning Consult,218,87901,208416,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,DEM,Kamala Harris,50,6905,72,Donald Trump Kamala Harris,1.8119050747762697,2024-08-24,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.778995895790124,NA,NA,1,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,218,32,NA218,125,Online Non-Prob Panel,6,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-10,2024-08-23,2024-08-25,2024-11-05,Morning Consult,218,87901,208416,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,REP,Donald Trump,45,6905,72,Donald Trump Kamala Harris,1.8119050747762697,2024-08-24,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.778995895790124,NA,NA,1,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,218,32,NA218,125,Online Non-Prob Panel,6,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-26,2024-08-24,2024-08-24,2024-11-05,Kaplan Strategies,124,87900,206917,https://kaplanstrategies.com/2024/08/25/national-poll/,NA,NA,1190,NA,lv,DEM,Kamala Harris,52,1190,73,Donald Trump Kamala Harris,1.0908712114635715,2024-08-24,2,0,1,3,2,1.0846522890932808,TRUE,1,1,1,NA,NA,1,1,1.0846522890932808,Other,1,DEM,57,NA,NA,NA,NA,NA,NA,52,124,17,NA124,117,Other,8,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-26,2024-08-24,2024-08-24,2024-11-05,Kaplan Strategies,124,87900,206917,https://kaplanstrategies.com/2024/08/25/national-poll/,NA,NA,1190,NA,lv,REP,Donald Trump,45,1190,73,Donald Trump Kamala Harris,1.0908712114635715,2024-08-24,2,0,1,3,2,1.0846522890932808,TRUE,1,1,1,NA,NA,1,1,1.0846522890932808,Other,2,REP,57,NA,NA,NA,NA,NA,NA,45,124,17,NA124,117,Other,8,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-26,2024-08-23,2024-08-25,2024-11-05,Echelon Insights,407,87899,206913,https://echeloninsights.com/in-the-news/aug2024-verified-voter-omnibus/,NA,NA,1031,Online Panel,lv,DEM,Kamala Harris,47,1031,72,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0153817016275208,2024-08-24,6,1,0,8,2.7,1.2602520756252087,TRUE,1,1,1,NA,NA,1,1,1.2602520756252087,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,407,60,NA407,134,Online Non-Prob Panel,6,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-26,2024-08-23,2024-08-25,2024-11-05,Echelon Insights,407,87899,206913,https://echeloninsights.com/in-the-news/aug2024-verified-voter-omnibus/,NA,NA,1031,Online Panel,lv,REP,Donald Trump,45,1031,72,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0153817016275208,2024-08-24,6,1,0,8,2.7,1.2602520756252087,TRUE,1,1,1,NA,NA,1,1,1.2602520756252087,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,407,60,NA407,134,Online Non-Prob Panel,6,34,1
2024-09-18,2024-09-18T17:02:41Z,2024,Florida,2024-08-31,2024-08-16,2024-08-31,2024-11-05,ActiVote,721,87997,207588,https://www.activote.net/trump-has-a-solid-lead-in-florida/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,46.6,400,66,Donald Trump Kamala Harris,0.6324555320336759,2024-08-23,2,0,1,0,NA,0.5,FALSE,1,1,1,3,11,0.7658408110127831,0.7658408110127831,0.38292040550639156,River Sample,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,46.6,721,80,FL721,37,River Sample,9,33,1
2024-09-18,2024-09-18T17:02:41Z,2024,Florida,2024-08-31,2024-08-16,2024-08-31,2024-11-05,ActiVote,721,87997,207588,https://www.activote.net/trump-has-a-solid-lead-in-florida/,NA,NA,400,App Panel,lv,REP,Donald Trump,53.4,400,66,Donald Trump Kamala Harris,0.6324555320336759,2024-08-23,2,0,1,0,NA,0.5,FALSE,1,1,1,3,11,0.7658408110127831,0.7658408110127831,0.38292040550639156,River Sample,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,53.4,721,80,FL721,37,River Sample,9,33,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-30,2024-08-20,2024-08-26,2024-11-05,Change Research,48,87985,207564,https://changeresearch.substack.com/p/the-dnc-boom,NA,NA,1500,Text-to-Web/Online Ad,rv,DEM,Kamala Harris,48,2626,71,Donald Trump Kamala Harris,1.6204937519163718,2024-08-23,2,0,1,9,1.4,0.9074852129730301,TRUE,1,2,0.778995895790124,0,1,0.882,0.778995895790124,0.706927256396217,Includes Text-to-Web,1,DEM,57,NA,NA,NA,NA,NA,NA,48,48,4,NA48,138,Includes Text-to-Web,2,33,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-30,2024-08-20,2024-08-26,2024-11-05,Change Research,48,87985,207564,https://changeresearch.substack.com/p/the-dnc-boom,NA,NA,1500,Text-to-Web/Online Ad,rv,REP,Donald Trump,43,2626,71,Donald Trump Kamala Harris,1.6204937519163718,2024-08-23,2,0,1,9,1.4,0.9074852129730301,TRUE,1,2,0.778995895790124,0,1,0.882,0.778995895790124,0.706927256396217,Includes Text-to-Web,2,REP,57,NA,NA,NA,NA,NA,NA,43,48,4,NA48,138,Includes Text-to-Web,2,33,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-25,2024-08-23,2024-08-23,2024-11-05,SoCal Research,851,87894,206829,https://substack.com/inbox/post/148067056?r=4aupgp,REP,NA,713,Online Panel,lv,DEM,Kamala Harris,47,713,74,Donald Trump Kamala Harris,0.844393273303382,2024-08-23,2,0,1,5,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,47,851,90,PA851,237,Online Non-Prob Panel,6,33,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-25,2024-08-23,2024-08-23,2024-11-05,SoCal Research,851,87894,206829,https://substack.com/inbox/post/148067056?r=4aupgp,REP,NA,713,Online Panel,lv,REP,Donald Trump,48,713,74,Donald Trump Kamala Harris,0.844393273303382,2024-08-23,2,0,1,5,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48,851,90,PA851,237,Online Non-Prob Panel,6,33,1
2024-09-18,2024-09-18T17:02:41Z,2024,Texas,2024-08-31,2024-08-14,2024-08-31,2024-11-05,ActiVote,721,87998,207589,https://www.activote.net/trump-extends-lead-in-texas/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,45.5,400,66,Donald Trump Kamala Harris,0.6324555320336759,2024-08-22,2,0,1,0,NA,0.5,FALSE,1,1,1,3,11,0.7658408110127831,0.7658408110127831,0.38292040550639156,River Sample,1,DEM,49,TX,Tex-ish,South,West South Central,Tex-ish,11,45.5,721,80,TX721,248,River Sample,9,32,1
2024-09-18,2024-09-18T17:02:41Z,2024,Texas,2024-08-31,2024-08-14,2024-08-31,2024-11-05,ActiVote,721,87998,207589,https://www.activote.net/trump-extends-lead-in-texas/,NA,NA,400,App Panel,lv,REP,Donald Trump,54.5,400,66,Donald Trump Kamala Harris,0.6324555320336759,2024-08-22,2,0,1,0,NA,0.5,FALSE,1,1,1,3,11,0.7658408110127831,0.7658408110127831,0.38292040550639156,River Sample,2,REP,49,TX,Tex-ish,South,West South Central,Tex-ish,11,54.5,721,80,TX721,248,River Sample,9,32,1
2024-09-18,2024-09-18T17:02:41Z,2024,Florida,2024-08-27,2024-08-21,2024-08-22,2024-11-05,Public Policy Polling,263,87911,206991,https://cleanprosperousamerica.org/wp-content/uploads/CaPA-FL-TX-Polls-Aug-2024.pdf,DEM,NA,837,IVR/Text-to-Web,rv,DEM,Kamala Harris,45,837,75,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.9148770409186143,2024-08-21,5,1,0,7,1.4,0.9074852129730301,TRUE,1,1,1,2,2,0.8643599999999999,1,0.9074852129730301,IVR/Mostly IVR,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,45,263,39,FL263,32,IVR/Mostly IVR,3,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Florida,2024-08-27,2024-08-21,2024-08-22,2024-11-05,Public Policy Polling,263,87911,206991,https://cleanprosperousamerica.org/wp-content/uploads/CaPA-FL-TX-Polls-Aug-2024.pdf,DEM,NA,837,IVR/Text-to-Web,rv,REP,Donald Trump,48,837,75,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.9148770409186143,2024-08-21,5,1,0,7,1.4,0.9074852129730301,TRUE,1,1,1,2,2,0.8643599999999999,1,0.9074852129730301,IVR/Mostly IVR,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,48,263,39,FL263,32,IVR/Mostly IVR,3,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Texas,2024-08-27,2024-08-21,2024-08-22,2024-11-05,Public Policy Polling,263,87910,206989,https://cleanprosperousamerica.org/wp-content/uploads/CaPA-FL-TX-Polls-Aug-2024.pdf,DEM,NA,725,IVR/Text-to-Web,rv,DEM,Kamala Harris,42,725,75,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.85146931829632,2024-08-21,5,1,0,13,1.4,0.9074852129730301,TRUE,1,1,1,2,2,0.8643599999999999,1,0.9074852129730301,IVR/Mostly IVR,1,DEM,49,TX,Tex-ish,South,West South Central,Tex-ish,11,42,263,39,TX263,245,IVR/Mostly IVR,3,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Texas,2024-08-27,2024-08-21,2024-08-22,2024-11-05,Public Policy Polling,263,87910,206989,https://cleanprosperousamerica.org/wp-content/uploads/CaPA-FL-TX-Polls-Aug-2024.pdf,DEM,NA,725,IVR/Text-to-Web,rv,REP,Donald Trump,45,725,75,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.85146931829632,2024-08-21,5,1,0,13,1.4,0.9074852129730301,TRUE,1,1,1,2,2,0.8643599999999999,1,0.9074852129730301,IVR/Mostly IVR,2,REP,49,TX,Tex-ish,South,West South Central,Tex-ish,11,45,263,39,TX263,245,IVR/Mostly IVR,3,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-10,2024-08-20,2024-08-22,2024-11-05,Morning Consult,218,87904,208413,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,DEM,Kamala Harris,50,9801,75,Donald Trump Kamala Harris,1.8119050747762697,2024-08-21,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.778995895790124,NA,NA,1,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,218,32,NA218,125,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-10,2024-08-20,2024-08-22,2024-11-05,Morning Consult,218,87904,208413,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,REP,Donald Trump,45,9801,75,Donald Trump Kamala Harris,1.8119050747762697,2024-08-21,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.778995895790124,NA,NA,1,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,218,32,NA218,125,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-25,2024-08-20,2024-08-22,2024-11-05,TIPP Insights,144,87893,206838,https://amgreatness.com/2024/08/23/new-polling-a-slight-harris-lead-in-michigan-but-issues-favor-trump/,NA,NA,741,Online Panel,lv,DEM,Kamala Harris,46.8,741,75,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8608135686662938,2024-08-21,5,1,0,8.400000000000006,1.8,1.0289915108550531,TRUE,1,1,1,1,2,0.8643599999999999,1,1.0289915108550531,Online Non-Prob Panel,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,46.8,144,22,MI144,77,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-25,2024-08-20,2024-08-22,2024-11-05,TIPP Insights,144,87893,206838,https://amgreatness.com/2024/08/23/new-polling-a-slight-harris-lead-in-michigan-but-issues-favor-trump/,NA,NA,741,Online Panel,lv,REP,Donald Trump,44.8,741,75,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8608135686662938,2024-08-21,5,1,0,8.400000000000006,1.8,1.0289915108550531,TRUE,1,1,1,1,2,0.8643599999999999,1,1.0289915108550531,Online Non-Prob Panel,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,44.8,144,22,MI144,77,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-25,2024-08-19,2024-08-23,2024-11-05,Angus Reid Global,13,87892,206833,https://angusreid.org/us-election-polling-harris-trump-democratic-national-convention/,NA,NA,1500,Online Panel,rv,DEM,Kamala Harris,45,1758,74,Donald Trump Kamala Harris Robert F. Kennedy,1.3258959235173777,2024-08-21,3,1,0,15,2,1.0846522890932808,TRUE,1,1,1,NA,NA,1,1,1.0846522890932808,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,45,13,1,NA13,118,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-25,2024-08-19,2024-08-23,2024-11-05,Angus Reid Global,13,87892,206833,https://angusreid.org/us-election-polling-harris-trump-democratic-national-convention/,NA,NA,1500,Online Panel,rv,REP,Donald Trump,40,1758,74,Donald Trump Kamala Harris Robert F. Kennedy,1.3258959235173777,2024-08-21,3,1,0,15,2,1.0846522890932808,TRUE,1,1,1,NA,NA,1,1,1.0846522890932808,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,40,13,1,NA13,118,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Virginia,2024-08-23,2024-08-20,2024-08-22,2024-11-05,Quantus Polls and News,859,87888,206791,https://quantus.substack.com/p/analysis-of-the-2024-general-election,REP,NA,629,Online Panel,rv,DEM,Kamala Harris,48.6,629,75,Donald Trump Kamala Harris,0.7930952023559341,2024-08-21,2,0,1,5.599999999999994,NA,0.5,FALSE,1,1,1,1,2,0.8643599999999999,0.8643599999999999,0.43217999999999995,Online Non-Prob Panel,1,DEM,52,VA,Southeast,South,South Atlantic,Southeast,9,48.6,859,91,VA859,256,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Virginia,2024-08-23,2024-08-20,2024-08-22,2024-11-05,Quantus Polls and News,859,87888,206791,https://quantus.substack.com/p/analysis-of-the-2024-general-election,REP,NA,629,Online Panel,rv,REP,Donald Trump,45.8,629,75,Donald Trump Kamala Harris,0.7930952023559341,2024-08-21,2,0,1,5.599999999999994,NA,0.5,FALSE,1,1,1,1,2,0.8643599999999999,0.8643599999999999,0.43217999999999995,Online Non-Prob Panel,2,REP,52,VA,Southeast,South,South Atlantic,Southeast,9,45.8,859,91,VA859,256,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-23,2024-08-21,2024-08-21,2024-11-05,Redfield & Wilton Strategies,562,87887,206772,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-21-august/,NA,NA,1275,Online Panel,lv,DEM,Kamala Harris,47,1275,76,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1291589790636214,2024-08-21,5,1,0,9,1.8,1.0289915108550531,TRUE,1,2,0.778995895790124,0,10,0.7658408110127831,0.778995895790124,0.8015801637589652,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,562,73,NA562,143,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-23,2024-08-21,2024-08-21,2024-11-05,Redfield & Wilton Strategies,562,87887,206772,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-21-august/,NA,NA,1275,Online Panel,lv,REP,Donald Trump,44,1275,76,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1291589790636214,2024-08-21,5,1,0,9,1.8,1.0289915108550531,TRUE,1,2,0.778995895790124,0,10,0.7658408110127831,0.778995895790124,0.8015801637589652,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,44,562,73,NA562,143,Online Non-Prob Panel,6,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,New Mexico,2024-08-23,2024-08-20,2024-08-22,2024-11-05,Emerson College,88,87882,206739,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,NA,965,IVR/Online Panel/Text-to-Web,rv,DEM,Kamala Harris,51,965,75,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.982344135219425,2024-08-21,6,1,0,8.799999999999997,2.9,1.3060943124220303,TRUE,1,1,1,1,2,0.8643599999999999,1,1.3060943124220303,IVR/Mostly IVR,1,DEM,37,NM,Southwest,West,Southwest,Southwest,10,51,88,11,NM88,189,IVR/Mostly IVR,3,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,New Mexico,2024-08-23,2024-08-20,2024-08-22,2024-11-05,Emerson College,88,87882,206739,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,NA,965,IVR/Online Panel/Text-to-Web,rv,REP,Donald Trump,40.2,965,75,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.982344135219425,2024-08-21,6,1,0,8.799999999999997,2.9,1.3060943124220303,TRUE,1,1,1,1,2,0.8643599999999999,1,1.3060943124220303,IVR/Mostly IVR,2,REP,37,NM,Southwest,West,Southwest,Southwest,10,40.2,88,11,NM88,189,IVR/Mostly IVR,3,31,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-09-09,2024-08-19,2024-08-21,2024-11-05,BK Strategies,20,88076,208233,https://projects.fivethirtyeight.com/polls/20240909_WI_BKStrategies.pdf,NA,NA,600,Live Phone,lv,DEM,Kamala Harris,48,600,76,Donald Trump Kamala Harris,0.7745966692414834,2024-08-20,2,0,1,7,1.3,0.8744746321952063,TRUE,1,1,1,1,1,0.882,1,0.8744746321952063,Live Phone,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,20,2,WI20,263,Live Phone,4,30,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-09-09,2024-08-19,2024-08-21,2024-11-05,BK Strategies,20,88076,208233,https://projects.fivethirtyeight.com/polls/20240909_WI_BKStrategies.pdf,NA,NA,600,Live Phone,lv,REP,Donald Trump,45,600,76,Donald Trump Kamala Harris,0.7745966692414834,2024-08-20,2,0,1,7,1.3,0.8744746321952063,TRUE,1,1,1,1,1,0.882,1,0.8744746321952063,Live Phone,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,45,20,2,WI20,263,Live Phone,4,30,1
2024-09-18,2024-09-18T17:02:41Z,2024,Florida,2024-08-30,2024-08-15,2024-08-26,2024-11-05,Cherry Communications,49,87964,207479,https://www.flchamber.com/new-florida-chamber-statewide-poll-shows-donald-trump-rick-scott-begin-2024-general-election-campaigns-in-florida-leading-their-democratic-opponents-while-governor-ron-desantis-remains-popular-with/,REP,NA,600,Live Phone,lv,DEM,Kamala Harris,45,600,71,Donald Trump Kamala Harris,0.7745966692414834,2024-08-20,2,0,1,3,1,0.7669649888473704,TRUE,1,1,1,1,1,0.882,1,0.7669649888473704,Live Phone,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,45,49,5,FL49,35,Live Phone,4,30,1
2024-09-18,2024-09-18T17:02:41Z,2024,Florida,2024-08-30,2024-08-15,2024-08-26,2024-11-05,Cherry Communications,49,87964,207479,https://www.flchamber.com/new-florida-chamber-statewide-poll-shows-donald-trump-rick-scott-begin-2024-general-election-campaigns-in-florida-leading-their-democratic-opponents-while-governor-ron-desantis-remains-popular-with/,REP,NA,600,Live Phone,lv,REP,Donald Trump,52,600,71,Donald Trump Kamala Harris,0.7745966692414834,2024-08-20,2,0,1,3,1,0.7669649888473704,TRUE,1,1,1,1,1,0.882,1,0.7669649888473704,Live Phone,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,52,49,5,FL49,35,Live Phone,4,30,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-29,2024-08-19,2024-08-21,2024-11-05,"Fabrizio, Lee & Associates",90,87942,207326,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,NA,NA,400,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,47,400,76,Donald Trump Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-08-20,3,1,0,11,1.7,1,TRUE,1,1,1,3,3,0.8470728,1,1,Includes Text-to-Web,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,47,90,12,WI90,285,Includes Text-to-Web,2,30,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-29,2024-08-19,2024-08-21,2024-11-05,"Fabrizio, Lee & Associates",90,87942,207326,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,NA,NA,400,Online Panel/Text-to-Web,lv,REP,Donald Trump,42,400,76,Donald Trump Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-08-20,3,1,0,11,1.7,1,TRUE,1,1,1,3,3,0.8470728,1,1,Includes Text-to-Web,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,42,90,12,WI90,285,Includes Text-to-Web,2,30,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-29,2024-08-19,2024-08-21,2024-11-05,"Fabrizio, Lee & Associates",90,87941,207325,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,NA,NA,400,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,43,400,76,Donald Trump Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-08-20,3,1,0,14,1.7,1,TRUE,1,1,1,3,3,0.8470728,1,1,Includes Text-to-Web,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,43,90,12,PA90,240,Includes Text-to-Web,2,30,1
